PARTICIPANT_ID,PSEUDO_PARTICIPANT_ID,PRODUCT,SURVEY_ID,SURVEY_TS,RESPONSE_TS,SURVEY_DT,RESPONSE_DT,SURVEY_CD,SOURCE_SURVEY_TYPE_CD,CC_SURVEY_TYPE_TXT,SOURCE_DISPATCH_ID,SURVEY_START_TS,SURVEY_END_TS,COMPLTN_TYPE_NR,INTERACTION_ID,OVERALL_ADVISOR_SAT,QUEUE_TIME_SAT,SAT_FACTOR,SURVEY_RESPONSE_CHANNEL,SENTIMENT_VAL,SENTIMENT_PROBABILITY_NR,TOPIC_1_NAME,TOPIC_1_SIMILARITY_SCORE,TOPIC_2_NAME,TOPIC_2_SIMILARITY_SCORE,TOPIC_3_NAME,TOPIC_3_SIMILARITY_SCORE,TOPIC_4_NAME,TOPIC_4_SIMILARITY_SCORE,TOPIC_5_NAME,TOPIC_5_SIMILARITY_SCORE
638373312154820776,10000168857,NON TECHNICAL ISSUE,9220824204945426,2024-08-04T17:30:18Z,2024-08-04T17:34:51Z,2024-08-04,2024-08-04,,,,,2024-08-04T17:31:09Z,2024-08-04T17:34:51Z,1,,3,,,WEB,-1,0.0016,Apple Account and ID Issues,0.6611,Phone and Device Authentication,0.5430,iPhone Service Issues,0.5030,Faulty AirPods and Replacements,0.4718,Positive Feedback on Products,0.4194
638373312154798682,10000943689,NON TECHNICAL ISSUE,9220824204945426,2024-08-04T16:41:35Z,2024-08-04T16:43:09Z,2024-08-04,2024-08-04,,,,,2024-08-04T16:41:53Z,2024-08-04T16:43:09Z,1,,,,,WEB,1,0.0100,Apple Account and ID Issues,0.7855,Positive Feedback on Products,0.5891,iPhone Service Issues,0.4583,Courteous and Professional Advisors,0.3401,Thank You Messages,0.3282
638373312154845035,10000178185,iPhone 15 Pro Max,9220824204945426,2024-08-04T18:31:24Z,2024-08-04T19:56:08Z,2024-08-04,2024-08-04,,,,,2024-08-04T19:53:10Z,2024-08-04T19:56:08Z,1,,2,,,WEB,-1,0.1662,Apple Account and ID Issues,0.7197,iPhone Service Issues,0.5239,Phone and Device Authentication,0.5062,Faulty AirPods and Replacements,0.4808,Positive Feedback on Products,0.4360
638373312154742902,10000809656,iPad Pro 12.9 4th Gen Wi-Fi,9220824204945426,2024-08-04T14:42:04Z,2024-08-04T15:07:23Z,2024-08-04,2024-08-04,,,,,2024-08-04T15:05:46Z,2024-08-04T15:07:23Z,1,,1,,,WEB,0,0.9408,Thank You Messages,0.7829,Courteous and Professional Advisors,0.5741,Great Customer Experience,0.5459,Negative Feedback,0.4811,iPhone Service Issues,0.4282
638373312154468726,10000451582,Apple ID,9220419201901823,2024-08-04T06:04:34Z,2024-08-04T06:07:03Z,2024-08-04,2024-08-04,,,,,2024-08-04T06:04:57Z,2024-08-04T06:07:03Z,1,,1,,,WEB,0,0.9370,iPhone Service Issues,0.4996,Message and Email Notifications,0.4954,Courteous and Professional Advisors,0.4490,Thank You Messages,0.4291,Phone and Device Authentication,0.3428
638373312154605786,10000801215,macOS Sonoma 14,9220419201901823,2024-08-04T12:59:43Z,2024-08-04T13:22:20Z,2024-08-04,2024-08-04,,,,,2024-08-04T13:21:21Z,2024-08-04T13:22:20Z,1,,1,,,WEB,1,0.0616,Courteous and Professional Advisors,0.5955,Great Customer Experience,0.4601,iPhone Service Issues,0.4380,Thank You Messages,0.3097,Call Resolution and Technical Support,0.2842
638373312154735608,10000935812,macOS Monterey 12,9220419201901823,2024-08-04T17:28:14Z,2024-08-04T21:34:02Z,2024-08-04,2024-08-04,,,,,2024-08-04T21:32:24Z,2024-08-04T21:34:02Z,1,,5,,,WEB,-1,0.0081,Call Resolution and Technical Support,0.5289,iPhone Service Issues,0.4090,Phone and Device Authentication,0.2865,Courteous and Professional Advisors,0.2385,Delays and Wait Times,0.2382
638373312154876717,10000553068,macOS Sonoma 14,9220824204945426,2024-08-04T19:58:44Z,2024-08-04T20:02:02Z,2024-08-04,2024-08-04,,,,,2024-08-04T20:01:24Z,2024-08-04T20:02:02Z,1,,1,,,WEB,0,0.5710,Negative Feedback,0.8446,Thank You Messages,0.2921,Faulty AirPods and Replacements,0.1736,Call Resolution and Technical Support,0.1449,Message and Email Notifications,0.1284
638373312154702011,10000254126,iCloud,9220824204945426,2024-08-04T13:11:03Z,2024-08-04T13:12:25Z,2024-08-04,2024-08-04,,,,,2024-08-04T13:11:38Z,2024-08-04T13:12:25Z,1,,1,,,WEB,1,0.0982,Courteous and Professional Advisors,0.7123,Thank You Messages,0.5698,iPhone Service Issues,0.5196,Great Customer Experience,0.4067,Refund and Payment Issues,0.3553
638373312154430490,10000512285,Billing & Accounts,9220824204945426,2024-08-04T04:24:29Z,2024-08-04T04:26:14Z,2024-08-04,2024-08-04,,,,,2024-08-04T04:24:59Z,2024-08-04T04:26:14Z,1,,1,,,WEB,-1,0.0031,Delays and Wait Times,0.6924,Call Resolution and Technical Support,0.4857,Refund and Payment Issues,0.2851,Negative Feedback,0.2773,iPhone Service Issues,0.2758
638373312154819621,10000833127,Apple ID,9220824204945426,2024-08-04T17:27:30Z,2024-08-04T23:16:43Z,2024-08-04,2024-08-04,,,,,2024-08-04T23:11:30Z,2024-08-04T23:16:43Z,1,,3,,,WEB,-1,0.0039,Apple Account and ID Issues,0.5866,Faulty AirPods and Replacements,0.5089,iPhone Service Issues,0.4364,Positive Feedback on Products,0.4249,Phone and Device Authentication,0.4216
638373312154740551,10000204028,App Store & Third-party Apps,9220824204945426,2024-08-04T14:36:40Z,2024-08-05T05:48:17Z,2024-08-04,2024-08-05,,,,,2024-08-05T05:44:18Z,2024-08-05T05:48:17Z,1,,1,,,WEB,1,0.0881,Courteous and Professional Advisors,0.5595,iPhone Service Issues,0.4846,Thank You Messages,0.4672,Message and Email Notifications,0.3630,Great Customer Experience,0.3354
638373312154692669,10000568083,Apple ID,9220824204945426,2024-08-04T12:49:11Z,2024-08-06T06:25:17Z,2024-08-04,2024-08-06,,,,,2024-08-06T06:24:48Z,2024-08-06T06:25:17Z,1,,1,,,WEB,0,0.9457,Courteous and Professional Advisors,0.6976,Thank You Messages,0.5847,iPhone Service Issues,0.5199,Great Customer Experience,0.3678,Delays and Wait Times,0.3461
638373312154660576,10000270554,App Store & Third-party Apps,9220824204945426,2024-08-04T11:40:50Z,2024-08-05T03:15:16Z,2024-08-04,2024-08-05,,,,,2024-08-05T03:13:58Z,2024-08-05T03:15:16Z,1,,1,,,WEB,0,0.6113,Apple Account and ID Issues,0.8331,iPhone Service Issues,0.5870,Positive Feedback on Products,0.5101,Courteous and Professional Advisors,0.4865,Thank You Messages,0.3790
638373312154682704,10000327201,Billing & Accounts,9220824204945426,2024-08-04T12:26:44Z,2024-08-04T12:36:10Z,2024-08-04,2024-08-04,,,,,2024-08-04T12:34:50Z,2024-08-04T12:36:10Z,1,,1,,,WEB,-1,0.0094,Refund and Payment Issues,0.6264,Thank You Messages,0.5130,Delays and Wait Times,0.4756,iPhone Service Issues,0.4124,Message and Email Notifications,0.3640
638373312154888765,10000848961,App Store & Third-party Apps,9220824204945426,2024-08-04T20:34:19Z,2024-08-04T21:29:25Z,2024-08-04,2024-08-04,,,,,2024-08-04T21:25:55Z,2024-08-04T21:29:25Z,1,,1,,,WEB,1,0.3945,Courteous and Professional Advisors,0.6936,iPhone Service Issues,0.5761,Call Resolution and Technical Support,0.4453,Apple Account and ID Issues,0.3010,Thank You Messages,0.2741
638373312154712353,10000128071,Apple ID,9220824204945426,2024-08-04T13:35:05Z,2024-08-04T13:42:25Z,2024-08-04,2024-08-04,,,,,2024-08-04T13:37:25Z,2024-08-04T13:42:25Z,1,,1,,,WEB,1,0.3156,Courteous and Professional Advisors,0.3670,iPhone Service Issues,0.3350,Call Resolution and Technical Support,0.3025,Thank You Messages,0.2541,Refund and Payment Issues,0.2221
638373312154518538,10000511817,App Store & Third-party Apps,9220824204945426,2024-08-04T07:09:37Z,2024-08-04T07:42:13Z,2024-08-04,2024-08-04,,,,,2024-08-04T07:40:41Z,2024-08-04T07:42:13Z,1,,1,,,WEB,0,0.9780,Thank You Messages,0.6676,Courteous and Professional Advisors,0.5892,iPhone Service Issues,0.5772,Message and Email Notifications,0.3726,Call Resolution and Technical Support,0.3553
638373312154842603,10000911039,Billing & Accounts,9220419201901823,2024-08-04T21:27:40Z,2024-08-04T20:15:51Z,2024-08-04,2024-08-04,,,,,2024-08-04T20:10:56Z,2024-08-04T20:15:51Z,1,,1,,,WEB,1,0.1941,Apple Account and ID Issues,0.5876,iPhone Service Issues,0.5679,Refund and Payment Issues,0.4800,Courteous and Professional Advisors,0.4101,Call Resolution and Technical Support,0.3529
638373312154912676,10000988997,Billing & Accounts,9220824204945426,2024-08-04T21:46:44Z,2024-08-05T01:27:06Z,2024-08-04,2024-08-05,,,,,2024-08-05T01:25:18Z,2024-08-05T01:27:06Z,1,,1,,,WEB,1,0.0177,Courteous and Professional Advisors,0.6067,Thank You Messages,0.5249,iPhone Service Issues,0.4181,Great Customer Experience,0.2855,Call Resolution and Technical Support,0.2792
638373312154926261,10000426038,iPhone 11,9220824204945426,2024-08-04T22:28:47Z,2024-08-04T22:30:01Z,2024-08-04,2024-08-04,,,,,2024-08-04T22:29:03Z,2024-08-04T22:30:01Z,1,,1,,,WEB,0,0.8134,Courteous and Professional Advisors,0.6724,iPhone Service Issues,0.5318,Call Resolution and Technical Support,0.3417,Refund and Payment Issues,0.3025,Great Customer Experience,0.2989
638373312154852814,10000252691,App Store & Third-party Apps,9220824204945426,2024-08-04T18:50:40Z,2024-08-05T23:35:50Z,2024-08-04,2024-08-05,,,,,2024-08-05T23:33:44Z,2024-08-05T23:35:50Z,1,,1,,,WEB,0,0.8594,Courteous and Professional Advisors,0.6587,iPhone Service Issues,0.5245,Great Customer Experience,0.3376,Thank You Messages,0.3313,Call Resolution and Technical Support,0.3091
638373312154645868,10000933593,Apple ID,9220419201901823,2024-08-04T15:12:04Z,2024-08-04T19:44:27Z,2024-08-04,2024-08-04,,,,,2024-08-04T19:42:31Z,2024-08-04T19:44:27Z,1,,1,,,WEB,0,0.9878,Delays and Wait Times,0.5827,Thank You Messages,0.4372,Negative Feedback,0.4189,iPhone Service Issues,0.4185,Call Resolution and Technical Support,0.4031
638373312154936835,10000666158,Billing & Accounts,9220824204945426,2024-08-04T23:02:11Z,2024-08-04T23:21:44Z,2024-08-04,2024-08-04,,,,,2024-08-04T23:17:49Z,2024-08-04T23:21:44Z,1,,1,,,WEB,-1,0.0474,Refund and Payment Issues,0.5340,Call Resolution and Technical Support,0.3940,Message and Email Notifications,0.3762,Phone and Device Authentication,0.3242,iPhone Service Issues,0.3077
638373312154806574,10000367233,Apple ID,9220824204945426,2024-08-04T16:57:29Z,2024-08-05T02:00:02Z,2024-08-04,2024-08-05,,,,,2024-08-05T01:56:54Z,2024-08-05T02:00:02Z,1,,4,,,WEB,-1,0.0089,Phone and Device Authentication,0.3341,Apple Account and ID Issues,0.3315,iPhone Service Issues,0.3117,Battery and Charging Issues,0.2501,Faulty AirPods and Replacements,0.2437
638373312154384467,10000783597,Billing & Accounts,9220824204945426,2024-08-04T02:51:57Z,2024-08-04T03:16:35Z,2024-08-04,2024-08-04,,,,,2024-08-04T03:02:21Z,2024-08-04T03:16:35Z,1,,2,,,WEB,-1,0.0088,Apple Account and ID Issues,0.6952,iPhone Service Issues,0.5918,Refund and Payment Issues,0.4797,Faulty AirPods and Replacements,0.4771,Delays and Wait Times,0.4094
638373312154850540,10000030271,iCloud,9220824204945426,2024-08-04T18:47:24Z,2024-08-04T19:13:18Z,2024-08-04,2024-08-04,,,,,2024-08-04T19:09:07Z,2024-08-04T19:13:18Z,1,,5,,,WEB,-1,0.0018,Call Resolution and Technical Support,0.4799,iPhone Service Issues,0.4202,Courteous and Professional Advisors,0.2673,Refund and Payment Issues,0.2669,Delays and Wait Times,0.2620
638373312154919119,10000511435,AirPods (3rd generation - Lightning),9220824204945426,2024-08-04T22:08:09Z,2024-08-05T09:11:42Z,2024-08-04,2024-08-05,,,,,2024-08-05T09:08:08Z,2024-08-05T09:11:42Z,1,,3,,,WEB,-1,0.0039,Apple Account and ID Issues,0.5936,iPhone Service Issues,0.5929,Call Resolution and Technical Support,0.5677,Refund and Payment Issues,0.5008,Faulty AirPods and Replacements,0.4629
638373312154912019,10000539918,App Store & Third-party Apps,9220824204945426,2024-08-04T21:44:32Z,2024-08-04T22:12:12Z,2024-08-04,2024-08-04,,,,,2024-08-04T22:10:24Z,2024-08-04T22:12:12Z,1,,5,,,WEB,0,0.5132,Refund and Payment Issues,0.7162,Delays and Wait Times,0.4014,Shipping and Delivery Problems,0.3012,iPhone Service Issues,0.2939,Message and Email Notifications,0.2910
638373312154897086,10000914588,TV & Video,9220419201901823,2024-08-04T21:48:43Z,2024-08-04T21:51:57Z,2024-08-04,2024-08-04,,,,,2024-08-04T21:48:53Z,2024-08-04T21:51:57Z,1,,1,,,WEB,1,0.0420,Courteous and Professional Advisors,0.5982,iPhone Service Issues,0.4306,Call Resolution and Technical Support,0.3437,Great Customer Experience,0.3137,Refund and Payment Issues,0.2903
638373312154559318,10000108247,iPhone SE (2nd generation),9220824204945426,2024-08-04T08:19:55Z,2024-08-05T09:11:48Z,2024-08-04,2024-08-05,,,,,2024-08-05T06:00:19Z,2024-08-05T09:11:48Z,1,,,,,WEB,0,0.9190,Apple Account and ID Issues,0.6993,iPhone Service Issues,0.5470,Faulty AirPods and Replacements,0.5192,Phone and Device Authentication,0.5138,Battery and Charging Issues,0.4413
638373312154950963,10000108310,Apple ID,9220824204945426,2024-08-04T23:48:20Z,2024-08-04T23:54:29Z,2024-08-04,2024-08-04,,,,,2024-08-04T23:53:01Z,2024-08-04T23:54:29Z,1,,1,,,WEB,1,0.0479,Apple Account and ID Issues,0.8141,iPhone Service Issues,0.6029,Positive Feedback on Products,0.5424,Courteous and Professional Advisors,0.4620,Thank You Messages,0.4408
638373312154359160,10000514658,macOS Big Sur 11.0,9220824204945426,2024-08-04T01:55:01Z,2024-08-04T17:11:47Z,2024-08-04,2024-08-04,,,,,2024-08-04T17:07:03Z,2024-08-04T17:11:47Z,1,,1,,,WEB,1,0.1662,Courteous and Professional Advisors,0.5545,iPhone Service Issues,0.5230,Call Resolution and Technical Support,0.4463,Thank You Messages,0.3691,Message and Email Notifications,0.3350
638373312154830440,10000704596,Mail,9220824204945426,2024-08-04T17:54:00Z,2024-08-04T19:22:05Z,2024-08-04,2024-08-04,,,,,2024-08-04T19:19:22Z,2024-08-04T19:22:05Z,1,,1,,,WEB,0,0.9804,Apple Account and ID Issues,0.6154,Phone and Device Authentication,0.5448,Positive Feedback on Products,0.5059,iPhone Service Issues,0.4879,Faulty AirPods and Replacements,0.4452
638373312154632831,10000212644,iPhone 13 Pro,9220824204945426,2024-08-04T10:49:47Z,2024-08-04T10:51:22Z,2024-08-04,2024-08-04,,,,,2024-08-04T10:50:12Z,2024-08-04T10:51:22Z,1,,5,,,WEB,-1,0.0044,Battery and Charging Issues,0.6267,Phone and Device Authentication,0.6132,Positive Feedback on Products,0.4026,Message and Email Notifications,0.3595,iPhone Service Issues,0.3363
638373312154283683,10000300368,"OBS, Apple TV (3rd Generation)",9220419201901823,2024-08-04T00:30:09Z,2024-08-04T00:31:16Z,2024-08-04,2024-08-04,,,,,2024-08-04T00:30:17Z,2024-08-04T00:31:16Z,1,,1,,,WEB,1,0.1816,Courteous and Professional Advisors,0.6881,Thank You Messages,0.6422,iPhone Service Issues,0.5283,Call Resolution and Technical Support,0.3374,Message and Email Notifications,0.3178
638373312154476054,10000751395,App Store & Third-party Apps,9220824204945426,2024-08-04T06:02:26Z,2024-08-04T06:38:18Z,2024-08-04,2024-08-04,,,,,2024-08-04T06:02:43Z,2024-08-04T06:38:18Z,1,,1,,,WEB,0,0.9849,Thank You Messages,0.4136,Courteous and Professional Advisors,0.3614,Great Customer Experience,0.3328,iPhone Service Issues,0.2906,Positive Feedback on Products,0.2222
638373312154537467,10000285604,Billing & Accounts,9220824204945426,2024-08-04T07:45:22Z,2024-08-04T07:46:18Z,2024-08-04,2024-08-04,,,,,2024-08-04T07:45:40Z,2024-08-04T07:46:18Z,1,,2,,,WEB,0,0.9791,Delays and Wait Times,0.6377,Negative Feedback,0.4847,Thank You Messages,0.4065,iPhone Service Issues,0.3683,Call Resolution and Technical Support,0.3456
638373312154860881,10000824381,iPhone 15 Pro Max,9220824204945426,2024-08-04T19:11:56Z,2024-08-05T15:11:10Z,2024-08-04,2024-08-05,,,,,2024-08-04T20:36:44Z,2024-08-05T15:11:10Z,1,,1,,,WEB,0,0.6420,Thank You Messages,0.3335,Message and Email Notifications,0.3164,Negative Feedback,0.2935,Phone and Device Authentication,0.2118,Positive Feedback on Products,0.1537
638373312154676872,10000751162,Apple ID,9220824204945426,2024-08-04T12:15:22Z,2024-08-04T12:20:06Z,2024-08-04,2024-08-04,,,,,2024-08-04T12:18:28Z,2024-08-04T12:20:06Z,1,,1,,,WEB,1,0.0210,Courteous and Professional Advisors,0.7244,iPhone Service Issues,0.5625,Thank You Messages,0.5064,Call Resolution and Technical Support,0.3867,Great Customer Experience,0.3211
638373312154862227,10000193820,iPhone 14 Plus,9220824204945426,2024-08-04T19:15:53Z,2024-08-04T20:02:37Z,2024-08-04,2024-08-04,,,,,2024-08-04T20:01:31Z,2024-08-04T20:02:37Z,1,,1,,,WEB,0,0.9641,Courteous and Professional Advisors,0.7230,iPhone Service Issues,0.5756,Call Resolution and Technical Support,0.3981,Thank You Messages,0.3675,Great Customer Experience,0.3230
638373312154799396,10000766557,iPhone 13 Pro,9220824204945426,2024-08-04T16:43:12Z,2024-08-05T13:33:03Z,2024-08-04,2024-08-05,,,,,2024-08-05T12:32:05Z,2024-08-05T13:33:03Z,1,,1,,,WEB,0,0.8706,Thank You Messages,0.9102,Courteous and Professional Advisors,0.5809,iPhone Service Issues,0.4840,Negative Feedback,0.4545,Great Customer Experience,0.3932
638373312154378511,10000935710,"AirPods Pro (2nd generation, USB-C)",9220824204945426,2024-08-04T02:38:58Z,2024-08-04T02:40:19Z,2024-08-04,2024-08-04,,,,,2024-08-04T02:39:15Z,2024-08-04T02:40:19Z,1,,1,,,WEB,0,0.9315,Thank You Messages,0.4869,Delays and Wait Times,0.4075,Negative Feedback,0.3889,iPhone Service Issues,0.2744,Courteous and Professional Advisors,0.2360
638373312154562717,10000483756,iPhone 13 Pro Max,9220824204945426,2024-08-04T08:26:53Z,2024-08-04T08:29:24Z,2024-08-04,2024-08-04,,,,,2024-08-04T08:27:23Z,2024-08-04T08:29:24Z,1,,2,,,WEB,1,0.1029,Phone and Device Authentication,0.6266,Delays and Wait Times,0.6007,iPhone Service Issues,0.5196,Message and Email Notifications,0.3591,Thank You Messages,0.3527
638373312154809025,10000040155,NON TECHNICAL ISSUE,9220824204945426,2024-08-04T17:02:41Z,2024-08-04T18:45:25Z,2024-08-04,2024-08-04,,,,,2024-08-04T18:31:46Z,2024-08-04T18:45:25Z,1,,5,,,WEB,-1,0.0129,Negative Feedback,0.4970,Call Resolution and Technical Support,0.3673,Refund and Payment Issues,0.2774,Thank You Messages,0.2595,Delays and Wait Times,0.2518
638373312154592588,10000174211,AirPods Pro (2nd generation),9220824204945426,2024-08-04T09:30:37Z,2024-08-04T09:32:24Z,2024-08-04,2024-08-04,,,,,2024-08-04T09:31:01Z,2024-08-04T09:32:24Z,1,,5,,,WEB,-1,0.0034,Delays and Wait Times,0.4033,Refund and Payment Issues,0.3990,iPhone Service Issues,0.2362,Call Resolution and Technical Support,0.2081,Negative Feedback,0.2009
638373312154403355,10000834207,Watch Series 9 (GPS) Aluminum 45MM,9220824204945426,2024-08-04T03:27:50Z,2024-08-04T03:28:31Z,2024-08-04,2024-08-04,,,,,2024-08-04T03:28:00Z,2024-08-04T03:28:31Z,1,,1,,,WEB,0,0.9855,Thank You Messages,0.7602,Great Customer Experience,0.5164,Courteous and Professional Advisors,0.5096,Negative Feedback,0.4946,iPhone Service Issues,0.3522
638373312154853949,10000216484,NON TECHNICAL ISSUE,9220824204945426,2024-08-04T18:52:46Z,2024-08-04T18:55:12Z,2024-08-04,2024-08-04,,,,,2024-08-04T18:52:59Z,2024-08-04T18:55:12Z,1,,5,,,WEB,-1,0.0103,iPhone Service Issues,0.4371,Call Resolution and Technical Support,0.3966,Message and Email Notifications,0.3498,Phone and Device Authentication,0.3470,Delays and Wait Times,0.3295
638373312154503907,10000322371,Billing & Accounts,9220419201901823,2024-08-04T10:01:44Z,2024-08-04T18:04:24Z,2024-08-04,2024-08-04,,,,,2024-08-04T17:52:55Z,2024-08-04T18:04:24Z,1,,3,,,WEB,-1,0.2735,Apple Account and ID Issues,0.6691,Phone and Device Authentication,0.5574,iPhone Service Issues,0.5091,Faulty AirPods and Replacements,0.4105,Battery and Charging Issues,0.3346
638373312154869473,10000066131,Mail,9220824204945426,2024-08-04T19:36:53Z,2024-08-04T20:03:18Z,2024-08-04,2024-08-04,,,,,2024-08-04T20:01:44Z,2024-08-04T20:03:18Z,1,,1,,,WEB,1,0.0497,Apple Account and ID Issues,0.7111,iPhone Service Issues,0.5742,Courteous and Professional Advisors,0.4800,Positive Feedback on Products,0.3353,Great Customer Experience,0.2715
638373312154864075,10000087423,Billing & Accounts,9220419201901823,2024-08-04T19:28:19Z,2024-08-04T19:30:57Z,2024-08-04,2024-08-04,,,,,2024-08-04T19:29:12Z,2024-08-04T19:30:57Z,1,,5,,,WEB,-1,0.0047,Refund and Payment Issues,0.5699,Apple Account and ID Issues,0.4828,Faulty AirPods and Replacements,0.3686,iPhone Service Issues,0.3643,Call Resolution and Technical Support,0.3246
638373312154393909,10000707180,Apple ID,9220824204945426,2024-08-04T03:11:46Z,2024-08-04T04:09:09Z,2024-08-04,2024-08-04,,,,,2024-08-04T03:11:53Z,2024-08-04T04:09:09Z,1,,1,,,WEB,0,0.8732,Thank You Messages,0.9442,Courteous and Professional Advisors,0.5878,Negative Feedback,0.5512,iPhone Service Issues,0.4937,Great Customer Experience,0.4315
638373312154805177,10000181396,iCloud,9220824204945426,2024-08-04T16:55:18Z,2024-08-07T14:16:52Z,2024-08-04,2024-08-07,,,,,2024-08-07T14:15:34Z,2024-08-07T14:16:52Z,1,,1,,,WEB,1,0.0419,Courteous and Professional Advisors,0.7653,iPhone Service Issues,0.6557,Call Resolution and Technical Support,0.5139,Thank You Messages,0.5137,Great Customer Experience,0.4485
638373312154659055,10000460934,App Store & Third-party Apps,9220824204945426,2024-08-04T11:37:39Z,2024-08-04T11:49:07Z,2024-08-04,2024-08-04,,,,,2024-08-04T11:48:23Z,2024-08-04T11:49:07Z,1,,1,,,WEB,0,0.6678,Thank You Messages,0.9248,Courteous and Professional Advisors,0.5494,Negative Feedback,0.5125,iPhone Service Issues,0.4470,Great Customer Experience,0.4051
638373312154627791,10000234739,iCloud,9220824204945426,2024-08-04T10:40:23Z,2024-08-04T10:45:48Z,2024-08-04,2024-08-04,,,,,2024-08-04T10:40:56Z,2024-08-04T10:45:48Z,1,,2,,,WEB,-1,0.0066,Faulty AirPods and Replacements,0.5220,Phone and Device Authentication,0.5203,Positive Feedback on Products,0.4875,Apple Account and ID Issues,0.4276,Battery and Charging Issues,0.3262
638373312154687090,10000156640,iPad (9th generation) Wi-Fi,9220419201901823,2024-08-04T12:36:15Z,2024-08-04T12:37:26Z,2024-08-04,2024-08-04,,,,,2024-08-04T12:36:34Z,2024-08-04T12:37:26Z,1,,1,,,WEB,0,0.5780,Courteous and Professional Advisors,0.6122,Thank You Messages,0.4745,iPhone Service Issues,0.4565,Call Resolution and Technical Support,0.3058,Great Customer Experience,0.2629
638373312154362124,10000703996,Safari,9220824204945426,2024-08-04T02:01:47Z,2024-08-04T02:04:39Z,2024-08-04,2024-08-04,,,,,2024-08-04T02:02:08Z,2024-08-04T02:04:39Z,1,,1,,,WEB,0,0.5059,Apple Account and ID Issues,0.5968,iPhone Service Issues,0.5253,Faulty AirPods and Replacements,0.4242,Call Resolution and Technical Support,0.4078,Phone and Device Authentication,0.4053
638373312154903633,10000968474,iPhone 15 Pro Max,9220824204945426,2024-08-04T21:16:09Z,2024-08-04T21:36:05Z,2024-08-04,2024-08-04,,,,,2024-08-04T21:33:36Z,2024-08-04T21:36:05Z,1,,1,,,WEB,1,0.0100,Courteous and Professional Advisors,0.5204,Great Customer Experience,0.4625,iPhone Service Issues,0.3052,Thank You Messages,0.2541,Phone and Device Authentication,0.1137
638373312154622248,10000124093,iPhone 14,9220824204945426,2024-08-04T10:30:44Z,2024-08-04T11:19:58Z,2024-08-04,2024-08-04,,,,,2024-08-04T11:17:48Z,2024-08-04T11:19:58Z,1,,4,,,WEB,-1,0.0023,Call Resolution and Technical Support,0.6894,Phone and Device Authentication,0.6775,Delays and Wait Times,0.6093,iPhone Service Issues,0.5637,Faulty AirPods and Replacements,0.4639
638373312154558494,10000943618,Apple ID,9220419201901823,2024-08-04T08:31:38Z,2024-08-04T08:36:52Z,2024-08-04,2024-08-04,,,,,2024-08-04T08:36:24Z,2024-08-04T08:36:52Z,1,,1,,,WEB,-1,0.0461,Apple Account and ID Issues,0.5956,Positive Feedback on Products,0.3549,iPhone Service Issues,0.2945,Faulty AirPods and Replacements,0.2080,Message and Email Notifications,0.2073
638373312154854725,10000786907,Mail,9220824204945426,2024-08-04T18:54:52Z,2024-08-04T19:06:33Z,2024-08-04,2024-08-04,,,,,2024-08-04T19:04:24Z,2024-08-04T19:06:33Z,1,,1,,,WEB,0,0.9535,Thank You Messages,0.4372,Great Customer Experience,0.3540,Courteous and Professional Advisors,0.3242,Negative Feedback,0.2693,iPhone Service Issues,0.2149
638373312154351889,10000925909,iPhone 14 Pro,9220824204945426,2024-08-04T01:37:59Z,2024-08-04T01:58:21Z,2024-08-04,2024-08-04,,,,,2024-08-04T01:41:59Z,2024-08-04T01:58:21Z,1,,1,,,WEB,1,0.0798,iPhone Service Issues,0.6477,Apple Account and ID Issues,0.6441,Courteous and Professional Advisors,0.5041,Call Resolution and Technical Support,0.4593,Faulty AirPods and Replacements,0.2832
638373312154628917,10000889854,AirPods (2nd Generation),9220824204945426,2024-08-04T10:42:28Z,2024-08-04T13:31:53Z,2024-08-04,2024-08-04,,,,,2024-08-04T13:31:02Z,2024-08-04T13:31:53Z,1,,5,,,WEB,-1,0.0035,Call Resolution and Technical Support,0.3900,iPhone Service Issues,0.3448,Faulty AirPods and Replacements,0.3123,Delays and Wait Times,0.2813,Apple Account and ID Issues,0.2627
638373312154597704,10000080912,"iPad Pro, 11-inch, 3rd Gen, Wi-Fi",9220419201901823,2024-08-04T12:44:05Z,2024-08-04T11:02:51Z,2024-08-04,2024-08-04,,,,,2024-08-04T11:00:06Z,2024-08-04T11:02:51Z,1,,1,,,WEB,1,0.0317,Courteous and Professional Advisors,0.6307,Thank You Messages,0.5995,iPhone Service Issues,0.4799,Great Customer Experience,0.4619,Apple Account and ID Issues,0.2757
638373312154491752,10000347722,Apple ID,9220824204945426,2024-08-04T06:36:59Z,2024-08-04T06:39:07Z,2024-08-04,2024-08-04,,,,,2024-08-04T06:37:42Z,2024-08-04T06:39:07Z,1,,1,,,WEB,0,0.9411,Courteous and Professional Advisors,0.7270,iPhone Service Issues,0.5876,Thank You Messages,0.5874,Great Customer Experience,0.3981,Call Resolution and Technical Support,0.3542
638373312154318943,10000625958,Billing & Accounts,9220419201901823,2024-08-04T01:37:48Z,2024-08-04T01:39:41Z,2024-08-04,2024-08-04,,,,,2024-08-04T01:38:00Z,2024-08-04T01:39:41Z,1,,5,,,WEB,-1,0.0023,Apple Account and ID Issues,0.5655,iPhone Service Issues,0.4703,Faulty AirPods and Replacements,0.4507,Phone and Device Authentication,0.4297,Call Resolution and Technical Support,0.4195
